################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.8268297971153792E-01 a      1071     1     3     2    11
 -1.9661689345136027E-01 a      1072     1     3     2    12
  1.5712792578750945E-01 a      1073     1     3     2    13
 -5.0009104463918475E-01 a      1074     1     3     2    14
  6.1044329272125830E-01 a      1075     1     3     2    15
 -4.7882845513815941E-01 a      1076     1     3     2    16
 -4.1822246238169181E-01 a      1077     1     3     2    17
  7.8921190045901080E-01 a      1078     1     3     2    18
 -7.6560068927370536E-02 a      1079     1     3     2    19
 -4.9919912602829852E-01 a      1080     1     3     2    20
  2.7917956884618339E-01 a      1081     1     4     2     1
  3.4005331234393210E-01 a      1082     1     4     2     2
  1.2410318812272589E-01 a      1083     1     4     2     3
 -3.0733839590356532E-01 a      1084     1     4     2     4
  2.5453501445913990E-01 a      1085     1     4     2     5
  4.8922004508337036E-01 a      1086     1     4     2     6
  4.8679569185727306E-01 a      1087     1     4     2     7
  3.4243213101912107E-01 a      1088     1     4     2     8
 -5.7652010453503189E-01 a      1089     1     4     2     9
 -1.3825463228657639E-01 a      1090     1     4     2    10
 -4.7469501680966197E-01 a      1091     1     4     2    11
 -1.2573817850691271E-01 a      1092     1     4     2    12
 -3.7456926807617175E-01 a      1093     1     4     2    13
  4.2898146727305719E-01 a      1094     1     4     2    14
  2.1481220889895829E-02 a      1095     1     4     2    15
  2.9045397014765689E-01 a      1096     1     4     2    16
  1.1042010382890467E-01 a      1097     1     4     2    17
 -4.4210904434909015E-01 a      1098     1     4     2    18
 -4.7539098759366250E-01 a      1099     1     4     2    19
 -3.5073043335336812E-01 a      1100     1     4     2    20
  1.4293746277717384E-01 a      1101     1     5     2     1
 -3.6763432769810001E-01 a      1102     1     5     2     2
  5.9559953775145613E-01 a      1103     1     5     2     3
 -1.2817849778467982E-01 a      1104     1     5     2     4
  1.8245004110211807E-01 a      1105     1     5     2     5
 -4.1688161805763663E-01 a      1106     1     5     2     6
 -3.2163018091357298E-01 a      1107     1     5     2     7
 -2.2585851597578652E-01 a      1108     1     5     2     8
  2.9776216885254797E-01 a      1109     1     5     2     9
  7.6260927926484834E-03 a      1110     1     5     2    10
  1.1863993709696979E-01 a      1111     1     5     2    11
 -5.0189084160883213E-01 a      1112     1     5     2    12
 -4.9860588630529934E-01 a      1113     1     5     2    13
 -3.9099690818178534E-01 a      1114     1     5     2    14
  4.8027464068337977E-01 a      1115     1     5     2    15
 -4.6743827809688825E-02 a      1116     1     5     2    16
  2.1935194882040487E-01 a      1117     1     5     2    17
 -3.4875075146548346E-01 a      1118     1     5     2    18
  5.6737505470459693E-01 a      1119     1     5     2    19
 -2.0966054037336124E-01 a      1120     1     5     2    20
  3.7992736753314588E-01 a      1121     1     6     2     1
 -2.5087507250257046E-01 a      1122     1     6     2     2
 -6.7864750151029452E-01 a      1123     1     6     2     3
 -2.5364733699783881E-01 a      1124     1     6     2     4
 -5.1736748529172927E-02 a      1125     1     6     2     5
 -2.1364181403517216E-01 a      1126     1     6     2     6
  1.4480960585547661E-01 a      1127     1     6     2     7
  3.7216838140902536E-01 a      1128     1     6     2     8
  4.6176834744025042E-01 a      1129     1     6     2     9
 -4.6176565845169998E-01 a      1130     1     6     2    10
 -7.4527577162765507E-02 a      1131     1     6     2    11
 -3.1497014612732008E-02 a      1132     1     6     2    12
  2.4920533570771788E-01 a      1133     1     6     2    13
  1.5013150604736539E-01 a      1134     1     6     2    14
 -3.7051100166838152E-01 a      1135     1     6     2    15
 -4.3980827920564014E-01 a      1136     1     6     2    16
  4.8947365998343317E-01 a      1137     1     6     2    17
 -3.6219340911339543E-01 a      1138     1     6     2    18
  2.0433914113229157E-01 a      1139     1     6     2    19
  5.6100486848078923E-01 a      1140     1     6     2    20
 -5.4851475618623424E-01 a      1141     1     7     2     1
 -3.0312678486619993E-01 a      1142     1     7     2     2
  5.1389123897673106E-01 a      1143     1     7     2     3
  2.5589783990116277E-01 a      1144     1     7     2     4
  1.7821667885012243E-01 a      1145     1     7     2     5
  1.0404997153040049E-01 a      1146     1     7     2     6
 -1.1388451044285274E-02 a      1147     1     7     2     7
 -5.6075374645693365E-01 a      1148     1     7     2     8
 -3.3321124046630381E-02 a      1149     1     7     2     9
 -5.2017578484914218E-01 a      1150     1     7     2    10
 -1.5775282859628165E-01 a      1151     1     7     2    11
 -5.2352019223264157E-01 a      1152     1     7     2    12
 -3.9022171460305211E-01 a      1153     1     7     2    13
 -2.6190272475742887E-01 a      1154     1     7     2    14
 -3.0137788308106525E-02 a      1155     1     7     2    15
 -4.3768537948970919E-02 a      1156     1     7     2    16
 -4.6776874885127079E-01 a      1157     1     7     2    17
 -4.6378683123275304E-02 a      1158     1     7     2    18
 -1.7462705431183742E-01 a      1159     1     7     2    19
 -1.8702868829943109E-01 a      1160     1     7     2    20
 -1.5843813368330001E-01 a      1161     1     8     2     1
  4.2881654394281807E-02 a      1162     1     8     2     2
  3.3209665041689324E-01 a      1163     1     8     2     3
 -4.3912431681747466E-01 a      1164     1     8     2     4
  6.1886647214647217E-01 a      1165     1     8     2     5
 -7.2983480307198798E-02 a      1166     1     8     2     6
 -1.0018766130685004E-01 a      1167     1     8     2     7
 -1.8860556589264915E-01 a      1168     1     8     2     8
 -1.3363179025164534E-01 a      1169     1     8     2     9
  3.7200193567506235E-01 a      1170     1     8     2    10
 -3.9266798875788217E-01 a      1171     1     8     2    11
 -3.2748439667021234E-01 a      1172     1     8     2    12
  5.3799740737033386E-01 a      1173     1     8     2    13
  2.6617002099091780E-01 a      1174     1     8     2    14
 -1.6925988949403173E-01 a      1175     1     8     2    15
 -4.9971988766647063E-01 a      1176     1     8     2    16
 -1.8925265130727617E-01 a      1177     1     8     2    17
  5.5924461093740796E-01 a      1178     1     8     2    18
 -1.6380610364839174E-01 a      1179     1     8     2    19
  1.9299158543887418E-01 a      1180     1     8     2    20
 -5.3981099345451100E-01 a      1181     1     9     2     1
  6.1776465189306551E-01 a      1182     1     9     2     2
 -6.9707252855178847E-01 a      1183     1     9     2     3
  2.7277879418623144E-02 a      1184     1     9     2     4
 -1.9243729297524101E-01 a      1185     1     9     2     5
  1.0534373557983683E-01 a      1186     1     9     2     6
 -3.2290412681820818E-01 a      1187     1     9     2     7
 -7.2473343006983793E-01 a      1188     1     9     2     8
 -4.7921568390015129E-01 a      1189     1     9     2     9
 -3.3960674514559702E-01 a      1190     1     9     2    10
  1.9268933542091959E-01 a      1191     1     9     2    11
  3.2496902271015887E-01 a      1192     1     9     2    12
 -1.0539745275990862E-01 a      1193     1     9     2    13
 -4.5513511183670008E-01 a      1194     1     9     2    14
 -4.1021201317754330E-01 a      1195     1     9     2    15
 -6.3743892367747870E-02 a      1196     1     9     2    16
 -3.4776635527414168E-01 a      1197     1     9     2    17
  1.3703859501113258E-01 a      1198     1     9     2    18
 -4.3311272307831999E-01 a      1199     1     9     2    19
  1.0606162944730499E-01 a      1200     1     9     2    20
  5.0877979011106256E-01 a      1201     1    10     2     1
  3.4814382901527891E-01 a      1202     1    10     2     2
 -2.5810664649928527E-01 a      1203     1    10     2     3
 -4.0978333029323089E-01 a      1204     1    10     2     4
 -5.5643492418157685E-02 a      1205     1    10     2     5
  4.6056927642834483E-01 a      1206     1    10     2     6
  4.0614050330922741E-01 a      1207     1    10     2     7
  2.0160436952889851E-01 a      1208     1    10     2     8
  4.5321634585572568E-01 a      1209     1    10     2     9
  2.2582662192479624E-01 a      1210     1    10     2    10
 -5.4933346351296120E-01 a      1211     1    10     2    11
 -2.6127747800710110E-01 a      1212     1    10     2    12
 -2.8103955851684270E-01 a      1213     1    10     2    13
  5.6972793924814291E-01 a      1214     1    10     2    14
  5.1603855895128092E-01 a      1215     1    10     2    15
  3.2570421207756779E-02 a      1216     1    10     2    16
 -5.2512163780031940E-01 a      1217     1    10     2    17
 -1.5240484546606781E-01 a      1218     1    10     2    18
 -1.4739239325386924E-01 a      1219     1    10     2    19
  6.8256680078710691E-02 a      1220     1    10     2    20
  6.6998752991502530E-01 a      1221     1    11     2     1
  5.4582036679377521E-01 a      1222     1    11     2     2
 -1.2575879899088124E-01 a      1223     1    11     2     3
  4.4638846871962906E-01 a      1224     1    11     2     4
 -5.2131240650008293E-01 a      1225     1    11     2     5
  3.0302852733721053E-01 a      1226     1    11     2     6
  6.6691581188901272E-01 a      1227     1    11     2     7
  4.9395258933778785E-01 a      1228     1    11     2     8
  6.1648578037128421E-01 a      1229     1    11     2     9
  3.9633694228823912E-01 a      1230     1    11     2    10
 -4.5088200112229831E-01 a      1231     1    11     2    11
  2.1183986011054107E-01 a      1232     1    11     2    12
  3.5767734492679271E-01 a      1233     1    11     2    13
  2.4165232692402883E-01 a      1234     1    11     2    14
  9.7032892586258482E-02 a      1235     1    11     2    15
  2.7844865262522012E-01 a      1236     1    11     2    16
 -5.8465145958530040E-01 a      1237     1    11     2    17
  7.5196624094585784E-01 a      1238     1    11     2    18
 -9.0359322618042207E-02 a      1239     1    11     2    19
  4.8788829530517092E-01 a      1240     1    11     2    20
  2.0178605783840489E-01 a      1241     1    12     2     1
  2.0792312855150422E-01 a      1242     1    12     2     2
  2.3385038270312514E-01 a      1243     1    12     2     3
  4.2349561863909868E-02 a      1244     1    12     2     4
 -4.2977664345493150E-01 a      1245     1    12     2     5
  9.4331141061433366E-02 a      1246     1    12     2     6
 -1.6796493986114619E-01 a      1247     1    12     2     7
  1.8075594664311545E-01 a      1248     1    12     2     8
  4.4878975344898880E-01 a      1249     1    12     2     9
  9.1427586057478291E-02 a      1250     1    12     2    10
 -5.1762301527286703E-01 a      1251     1    12     2    11
 -3.7248078059022427E-01 a      1252     1    12     2    12
 -1.3472250872148894E-01 a      1253     1    12     2    13
  3.0368645728998239E-01 a      1254     1    12     2    14
  1.8283232966402465E-02 a      1255     1    12     2    15
  3.6424883269749486E-01 a      1256     1    12     2    16
  1.5550086337057262E-01 a      1257     1    12     2    17
  6.3751706517992779E-02 a      1258     1    12     2    18
 -2.3400725684339463E-01 a      1259     1    12     2    19
 -4.7773578082356882E-01 a      1260     1    12     2    20
 -2.4679100140527316E-01 a      1261     1    13     2     1
  2.7427903195124826E-02 a      1262     1    13     2     2
  6.2396516532342317E-01 a      1263     1    13     2     3
  3.4145627809490114E-01 a      1264     1    13     2     4
 -2.6550860977583784E-01 a      1265     1    13     2     5
  3.8742688546516180E-01 a      1266     1    13     2     6
  4.0180513327774303E-01 a      1267     1    13     2     7
  7.2835072872115644E-02 a      1268     1    13     2     8
  3.7470780711738660E-01 a      1269     1    13     2     9
 -1.9055421829313099E-01 a      1270     1    13     2    10
 -8.5219302546620038E-02 a      1271     1    13     2    11
  2.0811412312939639E-01 a      1272     1    13     2    12
 -5.6609140074132369E-01 a      1273     1    13     2    13
  2.3904987977638709E-01 a      1274     1    13     2    14
 -1.5968002170508369E-01 a      1275     1    13     2    15
 -2.0747706766954307E-01 a      1276     1    13     2    16
 -1.7998095858126370E-01 a      1277     1    13     2    17
  1.3813996817449126E-01 a      1278     1    13     2    18
  2.3150917868626775E-01 a      1279     1    13     2    19
  4.2731377556831973E-01 a      1280     1    13     2    20
  3.1238609817847995E-01 a      1281     1    14     2     1
 -1.7144439927453736E-01 a      1282     1    14     2     2
  4.3061075665704823E-01 a      1283     1    14     2     3
 -3.9079181666437046E-01 a      1284     1    14     2     4
  9.9109391439701627E-02 a      1285     1    14     2     5
  7.2273834288090186E-02 a      1286     1    14     2     6
 -1.4477894160503144E-01 a      1287     1    14     2     7
 -1.8915625156038295E-02 a      1288     1    14     2     8
  2.8506339595303080E-02 a      1289     1    14     2     9
  1.8787795435360152E-01 a      1290     1    14     2    10
 -2.2729955422075959E-01 a      1291     1    14     2    11
  4.6932799443252310E-01 a      1292     1    14     2    12
 -5.6867217315195195E-01 a      1293     1    14     2    13
 -2.0603013581561461E-01 a      1294     1    14     2    14
 -3.3405497056845596E-01 a      1295     1    14     2    15
  1.3358012345787790E-01 a      1296     1    14     2    16
  2.9984495915542203E-01 a      1297     1    14     2    17
  3.4283678755162100E-01 a      1298     1    14     2    18
 -3.5931696043089817E-01 a      1299     1    14     2    19
 -5.1188817422507533E-02 a      1300     1    14     2    20
  1.7501995208434307E-01 a      1301     1    15     2     1
  5.9712650109866239E-01 a      1302     1    15     2     2
  2.6797995729570867E-01 a      1303     1    15     2     3
 -7.6261494694236584E-02 a      1304     1    15     2     4
 -3.4031274766035524E-01 a      1305     1    15     2     5
  6.3010544078603015E-01 a      1306     1    15     2     6
  1.9067932571727828E-01 a      1307     1    15     2     7
 -4.7479326665917942E-01 a      1308     1    15     2     8
 -2.6242954318464484E-01 a      1309     1    15     2     9
 -1.3537329509432811E-01 a      1310     1    15     2    10
 -4.6600313398595039E-01 a      1311     1    15     2    11
  7.4813616704858021E-01 a      1312     1    15     2    12
 -3.3253513769581122E-01 a      1313     1    15     2    13
 -3.2809958883156615E-01 a      1314     1    15     2    14
 -1.6451379992873960E-01 a      1315     1    15     2    15
  4.8091859832187450E-01 a      1316     1    15     2    16
 -1.6348267776020736E-01 a      1317     1    15     2    17
 -4.2335851151826215E-01 a      1318     1    15     2    18
 -3.9018881159778507E-01 a      1319     1    15     2    19
  2.9391259945739819E-02 a      1320     1    15     2    20
 -5.7647126297126816E-01 a      1321     1    16     2     1
 -8.6159030714493115E-02 a      1322     1    16     2     2
 -1.1164686372789763E-01 a      1323     1    16     2     3
 -2.2139259453315518E-01 a      1324     1    16     2     4
  5.4485709780368230E-01 a      1325     1    16     2     5
  3.9973960108374512E-01 a      1326     1    16     2     6
  1.1062637562741769E-01 a      1327     1    16     2     7
  9.0428097190843701E-02 a      1328     1    16     2     8
 -7.5263550337617446E-02 a      1329     1    16     2     9
 -5.2917274713966311E-01 a      1330     1    16     2    10
  2.8781175633044543E-02 a      1331     1    16     2    11
 -1.6106833465829598E-01 a      1332     1    16     2    12
  1.7007521611132845E-01 a      1333     1    16     2    13
  4.7089918311554380E-01 a      1334     1    16     2    14
  2.8536270569287453E-01 a      1335     1    16     2    15
  3.7173170014931350E-01 a      1336     1    16     2    16
  1.3851280125046464E-01 a      1337     1    16     2    17
  1.7474775484534213E-01 a      1338     1    16     2    18
 -5.9235715649088228E-01 a      1339     1    16     2    19
 -2.8076519292373220E-01 a      1340     1    16     2    20
 -1.2726760520028985E-01 a      1341     1    17     2     1
  1.9351177068227235E-01 a      1342     1    17     2     2
  6.3137049187688732E-01 a      1343     1    17     2     3
 -5.0017706397908879E-01 a      1344     1    17     2     4
 -5.3785799639928644E-01 a      1345     1    17     2     5
 -3.4971847699269892E-01 a      1346     1    17     2     6
 -6.7144721014736775E-01 a      1347     1    17     2     7
 -3.5316043320065038E-01 a      1348     1    17     2     8
 -1.8402886906229871E-01 a      1349     1    17     2     9
 -4.7128339324989343E-01 a      1350     1    17     2    10
 -9.0893513922197952E-02 a      1351     1    17     2    11
  6.0762968733861533E-01 a      1352     1    17     2    12
 -4.5421401486297214E-01 a      1353     1    17     2    13
  1.1709247782953745E-01 a      1354     1    17     2    14
  3.8812813924214451E-01 a      1355     1    17     2    15
 -4.9739488096765927E-01 a      1356     1    17     2    16
 -1.3063467597602671E-01 a      1357     1    17     2    17
  1.6835598780626804E-01 a      1358     1    17     2    18
 -1.2254764662008437E-01 a      1359     1    17     2    19
 -2.1939825620832987E-01 a      1360     1    17     2    20
 -5.1164583140445574E-01 a      1361     1    18     2     1
 -3.4800596929610644E-01 a      1362     1    18     2     2
  3.3226963519763747E-01 a      1363     1    18     2     3
 -4.0879577315726667E-01 a      1364     1    18     2     4
  5.2816960316497086E-01 a      1365     1    18     2     5
 -4.3318101764048061E-01 a      1366     1    18     2     6
 -2.2589087897997137E-01 a      1367     1    18     2     7
 -4.7115633146664410E-01 a      1368     1    18     2     8
 -1.5983566992796500E-01 a      1369     1    18     2     9
  9.8524225251543834E-02 a      1370     1    18     2    10
 -3.4978092073970862E-01 a      1371     1    18     2    11
 -3.4854783010459756E-01 a      1372     1    18     2    12
  3.6893058004532420E-01 a      1373     1    18     2    13
  2.2136463190420580E-01 a      1374     1    18     2    14
  3.9349629816590742E-01 a      1375     1    18     2    15
  3.5420271706513090E-01 a      1376     1    18     2    16
  5.3130732286036042E-01 a      1377     1    18     2    17
 -2.3627669703413756E-01 a      1378     1    18     2    18
 -4.8476847082658975E-01 a      1379     1    18     2    19
  2.3193446560027489E-02 a      1380     1    18     2    20
  2.5454748802449895E-01 a      1381     1    19     2     1
 -1.9575462115045716E-01 a      1382     1    19     2     2
 -3.0309138924526219E-01 a      1383     1    19     2     3
  5.1122750403259631E-01 a      1384     1    19     2     4
 -4.9710381541568582E-01 a      1385     1    19     2     5
 -4.4632750977489238E-01 a      1386     1    19     2     6
  5.4339231711442441E-02 a      1387     1    19     2     7
  7.5965362159690941E-01 a      1388     1    19     2     8
  1.9257589827361390E-01 a      1389     1    19     2     9
 -4.7067743285929574E-02 a      1390     1    19     2    10
  2.6893382261089233E-01 a      1391     1    19     2    11
 -7.8320005276767100E-03 a      1392     1    19     2    12
  4.2675360736124129E-01 a      1393     1    19     2    13
 -4.0510210440772082E-01 a      1394     1    19     2    14
 -2.1924682512905239E-01 a      1395     1    19     2    15
 -3.4259746207132175E-01 a      1396     1    19     2    16
  2.1164336057432476E-01 a      1397     1    19     2    17
  3.2192134689062268E-01 a      1398     1    19     2    18
 -4.0607081225136826E-01 a      1399     1    19     2    19
  6.4414512174848970E-01 a      1400     1    19     2    20
 -1.3275948740879567E-01 a      1401     1    20     2     1
 -5.2325414851714236E-01 a      1402     1    20     2     2
  6.3528294293129756E-02 a      1403     1    20     2     3
 -6.2375807651282966E-01 a      1404     1    20     2     4
  5.0903814372755374E-01 a      1405     1    20     2     5
  6.0134904195577064E-02 a      1406     1    20     2     6
 -2.6039365695677019E-01 a      1407     1    20     2     7
 -5.0208320199458874E-02 a      1408     1    20     2     8
  1.7799028086210412E-02 a      1409     1    20     2     9
 -3.6039601252210807E-01 a      1410     1    20     2    10
 -2.8398403595448291E-01 a      1411     1    20     2    11
 -3.1920313310950627E-01 a      1412     1    20     2    12
  3.4567197976848918E-01 a      1413     1    20     2    13
  3.2144120432792350E-01 a      1414     1    20     2    14
  3.2016170414016237E-01 a      1415     1    20     2    15
 -4.0481662810428853E-01 a      1416     1    20     2    16
  3.6329638886023546E-01 a      1417     1    20     2    17
 -6.1413249358510773E-02 a      1418     1    20     2    18
  1.5255376619900618E-01 a      1419     1    20     2    19
 -9.6551165271985720E-02 a      1420     1    20     2    20
  3.9597008106750370E-01 b      1421     2     1
 -1.3603635462168835E+00 b      1422     2     2
  2.6704169671437690E-02 b      1423     2     3
  1.3371312560015864E+00 b      1424     2     4
  7.2224832071149814E-01 b      1425     2     5
 -5.1568193468148604E-01 b      1426     2     6
 -1.4609796146864884E+00 b      1427     2     7
 -3.0799694147353007E-01 b      1428     2     8
  1.4968016043871812E+00 b      1429     2     9
  3.6966784569417160E-01 b      1430     2    10
 -1.2245928930793182E-03 b      1431     2    11
 -1.0678873977862684E+00 b      1432     2    12
  8.2703751462058772E-01 b      1433     2    13
 -1.1887374887462989E+00 b      1434     2    14
 -1.4309934507992979E+00 b      1435     2    15
  7.7818790504386545E-02 b      1436     2    16
 -7.6704830247554678E-01 b      1437     2    17
 -1.3173334220828062E-01 b      1438     2    18
 -1.4922639896573451E+00 b      1439     2    19
 -1.1170617366992283E-01 b      1440     2    20
  1.2672506974718456E-01 a      1441     2     1     3     1
  2.8838937872464676E-01 a      1442     2     2     3     1
  7.8158303395146866E-01 a      1443     2     3     3     1
 -2.3966047579127242E-01 a      1444     2     4     3     1
  1.4680849660925027E-01 a      1445     2     5     3     1
  3.2178446598317589E-01 a      1446     2     6     3     1
 -3.7429308076719492E-01 a      1447     2     7     3     1
 -6.0018102473774160E-01 a      1448     2     8     3     1
 -6.0583322441499843E-01 a      1449     2     9     3     1
 -2.4556134234621571E-01 a      1450     2    10     3     1
 -5.3149377526171548E-01 a      1451     2    11     3     1
  1.1741183414480436E+00 a      1452     2    12     3     1
 -5.1561050969770783E-01 a      1453     2    13     3     1
 -1.0056255943532753E+00 a      1454     2    14     3     1
  2.2647207406070990E-01 a      1455     2    15     3     1
  1.0694593363156436E-01 a      1456     2    16     3     1
  2.8362769359136308E-01 a      1457     2    17     3     1
  7.6297167106520791E-02 a      1458     2    18     3     1
  7.9028493553825685E-01 a      1459     2    19     3     1
  3.5146905205301043E-01 a      1460     2    20     3     1
 -9.7103796088296701E-01 b      1461     3     1
