################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.5603608021042255E-02 a      1067     0    54     1     7
  1.5582805084948717E-01 a      1068     0    54     1     8
  2.1813628632169707E-01 a      1069     0    54     1     9
 -1.1444370003632499E-01 a      1070     0    54     1    10
  1.3046408742716115E-01 a      1071     0    54     1    11
 -1.7781158017832477E-01 a      1072     0    54     1    12
 -5.1900121980968612E-02 a      1073     0    54     1    13
  6.4541539350871285E-02 a      1074     0    54     1    14
  2.3080385402432319E-01 a      1075     0    54     1    15
 -1.3061156904063721E-02 a      1076     0    54     1    16
  2.6777544365611611E-01 a      1077     0    54     1    17
 -1.9279971627719639E-01 a      1078     0    54     1    18
 -4.5240037152434527E-02 a      1079     0    54     1    19
 -2.7825985847337829E-02 a      1080     0    54     1    20
  8.8051395892325324E-01 b      1081     1     1
 -1.2889372000829917E+00 b      1082     1     2
  1.6926311130875990E-01 b      1083     1     3
 -1.3962142437598379E+00 b      1084     1     4
 -2.6797661492505082E-01 b      1085     1     5
  4.1355586139778555E-01 b      1086     1     6
  1.3443765541706376E+00 b      1087     1     7
 -1.2963233070367137E+00 b      1088     1     8
 -9.8011840178844034E-01 b      1089     1     9
  1.0745748636962935E-01 b      1090     1    10
  6.0397469439662910E-01 b      1091     1    11
  1.5389864495637851E+00 b      1092     1    12
  7.7937018163899163E-01 b      1093     1    13
  1.2377477721343657E+00 b      1094     1    14
  1.1364347003061681E+00 b      1095     1    15
 -2.0945871050359524E-01 b      1096     1    16
  1.4627785580272485E+00 b      1097     1    17
 -7.8074428466763790E-01 b      1098     1    18
 -3.1724382241163385E-01 b      1099     1    19
 -5.6547175942443506E-01 b      1100     1    20
 -1.4833494829316121E-01 a      1101     1     1     2     1
  4.5701814755216053E-01 a      1102     1     1     2     2
 -1.0057182996449072E-01 a      1103     1     1     2     3
  4.6727180336922730E-01 a      1104     1     1     2     4
  3.8063347742323272E-01 a      1105     1     1     2     5
 -1.7511542217702653E-01 a      1106     1     1     2     6
  3.8394718863535832E-01 a      1107     1     1     2     7
 -7.3074757795737477E-01 a      1108     1     1     2     8
  1.7137197891011735E-01 a      1109     1     1     2     9
  5.5755164767053234E-01 a      1110     1     1     2    10
  2.1852158908069660E-01 a      1111     1     1     2    11
  4.0859885405770996E-01 a      1112     1     1     2    12
  4.8477454610073599E-02 a      1113     1     1     2    13
 -5.6664247290404113E-01 a      1114     1     1     2    14
  2.3982164037752440E-01 a      1115     1     1     2    15
 -3.9570255796200732E-01 a      1116     1     1     2    16
  2.6153756149472374E-01 a      1117     1     1     2    17
  3.8183318066634064E-01 a      1118     1     1     2    18
 -2.7105343542824573E-01 a      1119     1     1     2    19
 -5.2285620680105019E-02 a      1120     1     1     2    20
 -2.3784691533665750E-01 a      1121     1     2     2     1
 -2.9904220900405437E-01 a      1122     1     2     2     2
 -3.9965303968736365E-01 a      1123     1     2     2     3
 -1.0612840309735531E-01 a      1124     1     2     2     4
 -4.8412199561609026E-01 a      1125     1     2     2     5
  5.9173378447962155E-01 a      1126     1     2     2     6
  2.1006200545723946E-01 a      1127     1     2     2     7
 -6.8437079311142024E-01 a      1128     1     2     2     8
  7.6589960712100488E-02 a      1129     1     2     2     9
  3.6072648882138575E-01 a      1130     1     2     2    10
 -1.9747650971675243E-01 a      1131     1     2     2    11
  1.0840955828774430E-01 a      1132     1     2     2    12
  4.6380023006934529E-02 a      1133     1     2     2    13
 -2.5171384686581116E-01 a      1134     1     2     2    14
  3.2321049571306060E-01 a      1135     1     2     2    15
  5.1418353266966665E-01 a      1136     1     2     2    16
 -5.6478569598839856E-01 a      1137     1     2     2    17
  6.3433564554389121E-01 a      1138     1     2     2    18
  3.2223008379096037E-02 a      1139     1     2     2    19
 -1.1968921114628581E-01 a      1140     1     2     2    20
 -2.9558800103553368E-01 a      1141     1     3     2     1
  3.3588849930826786E-01 a      1142     1     3     2     2
  2.7397966673360058E-01 a      1143     1     3     2     3
  9.7603572267297281E-02 a      1144     1     3     2     4
  3.5413723919502205E-01 a      1145     1     3     2     5
  4.9291092313051577E-01 a      1146     1     3     2     6
  2.9114803542187584E-01 a      1147     1     3     2     7
 -8.1820391793594849E-02 a      1148     1     3     2     8
  3.6367137783923836E-02 a      1149     1     3     2     9
 -4.8456290625676890E-01 a      1150     1     3     2    10
  6.5527926590929675E-01 a      1151     1     3     2    11
  4.8169204081133304E-01 a      1152     1     3     2    12
 -2.3007144901208831E-01 a      1153     1     3     2    13
 -9.8249462943299296E-02 a      1154     1     3     2    14
 -6.2583699311579866E-02 a      1155     1     3     2    15
  4.8090779256473669E-02 a      1156     1     3     2    16
 -4.0303097727202952E-01 a      1157     1     3     2    17
 -3.4545491333731526E-01 a      1158     1     3     2    18
  1.8140965441558526E-01 a      1159     1     3     2    19
 -1.4077068280080324E-01 a      1160     1     3     2    20
  4.4647652288973516E-01 a      1161     1     4     2     1
  3.3133601679621161E-01 a      1162     1     4     2     2
  4.8466660594660299E-01 a      1163     1     4     2     3
 -2.9142467284914786E-01 a      1164     1     4     2     4
 -1.1008266616243452E-01 a      1165     1     4     2     5
  4.5207584111662785E-01 a      1166     1     4     2     6
  3.7348424926308949E-01 a      1167     1     4     2     7
  1.8562760639073642E-01 a      1168     1     4     2     8
  3.1977995844218005E-01 a      1169     1     4     2     9
  3.1197605251787081E-01 a      1170     1     4     2    10
  4.1599672362598900E-01 a      1171     1     4     2    11
 -2.6770565544675379E-01 a      1172     1     4     2    12
 -3.0024716604608165E-01 a      1173     1     4     2    13
 -3.2465045958490590E-01 a      1174     1     4     2    14
  1.1677638300906092E-01 a      1175     1     4     2    15
  4.5651295885810272E-01 a      1176     1     4     2    16
 -3.8076544514501992E-01 a      1177     1     4     2    17
 -2.2341629335359720E-01 a      1178     1     4     2    18
 -6.8661820660618589E-01 a      1179     1     4     2    19
 -5.8284494471824977E-01 a      1180     1     4     2    20
 -3.1547792748352338E-01 a      1181     1     5     2     1
 -6.0093335460336073E-01 a      1182     1     5     2     2
 -4.8505688134110581E-01 a      1183     1     5     2     3
  5.3619086128510240E-01 a      1184     1     5     2     4
 -2.3200428439917717E-01 a      1185     1     5     2     5
  3.3583047658441195E-01 a      1186     1     5     2     6
 -3.7298963898532739E-01 a      1187     1     5     2     7
 -1.2695727233842716E-01 a      1188     1     5     2     8
  1.3245840150950491E-01 a      1189     1     5     2     9
  6.9139872593594109E-01 a      1190     1     5     2    10
  6.1777711371129895E-01 a      1191     1     5     2    11
  6.5708906871211048E-01 a      1192     1     5     2    12
 -2.9667147044288122E-01 a      1193     1     5     2    13
 -4.1513782688892109E-01 a      1194     1     5     2    14
 -1.1715731008597670E-01 a      1195     1     5     2    15
  3.5828551707867051E-01 a      1196     1     5     2    16
 -3.2621039878478675E-01 a      1197     1     5     2    17
  3.3499048128566178E-01 a      1198     1     5     2    18
 -1.1538095522933048E-01 a      1199     1     5     2    19
  4.6716060902874273E-01 a      1200     1     5     2    20
 -2.7646883899199187E-01 a      1201     1     6     2     1
  5.3465818307899404E-01 a      1202     1     6     2     2
 -2.0744889779766401E-01 a      1203     1     6     2     3
  6.1355252067979975E-02 a      1204     1     6     2     4
 -1.8531674945682000E-01 a      1205     1     6     2     5
  2.0874735126899499E-01 a      1206     1     6     2     6
  4.7894975854874905E-01 a      1207     1     6     2     7
  4.4709722736664603E-01 a      1208     1     6     2     8
  2.9656244242749047E-01 a      1209     1     6     2     9
 -2.3112665758218157E-01 a      1210     1     6     2    10
 -1.4846633742994492E-01 a      1211     1     6     2    11
  3.0227853764792700E-01 a      1212     1     6     2    12
  8.8472899405823466E-02 a      1213     1     6     2    13
  5.4248566004413501E-01 a      1214     1     6     2    14
 -2.3971590118721775E-01 a      1215     1     6     2    15
 -2.0850254463396203E-01 a      1216     1     6     2    16
  8.9869737888433887E-02 a      1217     1     6     2    17
 -3.8790251775888668E-01 a      1218     1     6     2    18
 -7.2245204888550663E-01 a      1219     1     6     2    19
  5.5883260550738667E-01 a      1220     1     6     2    20
 -6.2734094878349079E-04 a      1221     1     7     2     1
 -2.3699497592581567E-01 a      1222     1     7     2     2
 -3.3809598363269688E-01 a      1223     1     7     2     3
  3.6945321503559420E-01 a      1224     1     7     2     4
  3.1979912433873403E-01 a      1225     1     7     2     5
 -2.0813295452217295E-01 a      1226     1     7     2     6
 -1.0245316583183146E-01 a      1227     1     7     2     7
 -2.5477624612914335E-01 a      1228     1     7     2     8
  1.6923507357289583E-01 a      1229     1     7     2     9
  3.6731895146505059E-02 a      1230     1     7     2    10
  2.9460179690574800E-01 a      1231     1     7     2    11
  4.8685786406389792E-01 a      1232     1     7     2    12
 -1.0080665400519699E+00 a      1233     1     7     2    13
 -3.0043836963128068E-01 a      1234     1     7     2    14
 -3.1626068543952068E-01 a      1235     1     7     2    15
 -4.3746072581784945E-01 a      1236     1     7     2    16
  6.9306533057743380E-01 a      1237     1     7     2    17
 -1.2971536785767754E-01 a      1238     1     7     2    18
 -2.9803485663584023E-01 a      1239     1     7     2    19
  7.5314162773992044E-01 a      1240     1     7     2    20
  5.3378249330983474E-01 a      1241     1     8     2     1
  3.7807569798101411E-03 a      1242     1     8     2     2
 -5.6398987327286787E-01 a      1243     1     8     2     3
  1.8636361190968687E-01 a      1244     1     8     2     4
  3.7328262349861596E-01 a      1245     1     8     2     5
  3.1845955379295532E-01 a      1246     1     8     2     6
 -1.9415805844313574E-01 a      1247     1     8     2     7
 -1.7692215694845775E-01 a      1248     1     8     2     8
  1.4973924227178131E-01 a      1249     1     8     2     9
 -2.5491821685741800E-01 a      1250     1     8     2    10
  5.2951238180682175E-02 a      1251     1     8     2    11
 -5.0724283159516459E-01 a      1252     1     8     2    12
  3.6494192285054440E-02 a      1253     1     8     2    13
  9.6706052726831165E-02 a      1254     1     8     2    14
  4.8931961687757036E-01 a      1255     1     8     2    15
 -5.6477372647981949E-01 a      1256     1     8     2    16
  2.3520077476447140E-01 a      1257     1     8     2    17
 -4.6207587009846625E-02 a      1258     1     8     2    18
  1.3186957789492892E-01 a      1259     1     8     2    19
  6.8507941986142754E-02 a      1260     1     8     2    20
  3.5680689548932193E-01 a      1261     1     9     2     1
  5.1286021621107514E-01 a      1262     1     9     2     2
  1.9107895886074708E-01 a      1263     1     9     2     3
  5.1370197530388007E-01 a      1264     1     9     2     4
  4.0306551807635937E-01 a      1265     1     9     2     5
  6.0062446247881596E-01 a      1266     1     9     2     6
  5.0230966390836929E-01 a      1267     1     9     2     7
 -1.7238510922505743E-01 a      1268     1     9     2     8
 -1.3226331877514871E-01 a      1269     1     9     2     9
 -3.6910750655128299E-01 a      1270     1     9     2    10
 -5.9580071113357302E-01 a      1271     1     9     2    11
 -2.9943489255632150E-01 a      1272     1     9     2    12
 -1.3143759807766028E-01 a      1273     1     9     2    13
 -9.6632664701704896E-02 a      1274     1     9     2    14
  5.7875373022329446E-01 a      1275     1     9     2    15
 -6.4357834934350300E-01 a      1276     1     9     2    16
 -5.4190042044511022E-01 a      1277     1     9     2    17
 -6.8387673244204539E-01 a      1278     1     9     2    18
  3.3782845067777639E-01 a      1279     1     9     2    19
  1.8682870364952389E-01 a      1280     1     9     2    20
  7.9142868480741799E-02 a      1281     1    10     2     1
  6.4382356803205409E-01 a      1282     1    10     2     2
  2.0729292656975173E-01 a      1283     1    10     2     3
 -2.1016534702480091E-01 a      1284     1    10     2     4
 -1.5582973592057670E-01 a      1285     1    10     2     5
  4.1374454615854439E-01 a      1286     1    10     2     6
  4.1032813647221883E-01 a      1287     1    10     2     7
  8.4628844292608807E-01 a      1288     1    10     2     8
 -1.5069317919616337E-01 a      1289     1    10     2     9
 -4.2850937073487660E-01 a      1290     1    10     2    10
  2.9570870972072388E-01 a      1291     1    10     2    11
 -4.0796782716713742E-01 a      1292     1    10     2    12
 -8.3391694044054621E-01 a      1293     1    10     2    13
  3.0157440673902991E-01 a      1294     1    10     2    14
 -5.5838171666231917E-01 a      1295     1    10     2    15
 -3.3873868925882478E-01 a      1296     1    10     2    16
 -2.3780571679708201E-01 a      1297     1    10     2    17
  4.6355476664880207E-01 a      1298     1    10     2    18
 -6.4696971618271482E-01 a      1299     1    10     2    19
  6.3276337191794996E-01 a      1300     1    10     2    20
  3.3918804147974607E-01 a      1301     1    11     2     1
 -1.7958394126936006E-01 a      1302     1    11     2     2
 -7.2135433770116208E-01 a      1303     1    11     2     3
 -4.9907927805889617E-02 a      1304     1    11     2     4
 -3.5090179826406181E-01 a      1305     1    11     2     5
  5.7036758398231291E-01 a      1306     1    11     2     6
  7.4218847403564547E-01 a      1307     1    11     2     7
  3.1066773075854498E-01 a      1308     1    11     2     8
 -1.4925852967234141E-01 a      1309     1    11     2     9
 -8.2939409225277982E-01 a      1310     1    11     2    10
  3.4086751696358664E-01 a      1311     1    11     2    11
  4.1918901174721795E-01 a      1312     1    11     2    12
 -8.2456424326044586E-01 a      1313     1    11     2    13
  1.7185785325055622E-01 a      1314     1    11     2    14
 -5.4438401189272356E-01 a      1315     1    11     2    15
 -1.8523934440937484E-01 a      1316     1    11     2    16
  8.3091177208900779E-01 a      1317     1    11     2    17
  2.0379436586807509E-01 a      1318     1    11     2    18
 -4.0678425316075778E-01 a      1319     1    11     2    19
  2.8497191430249730E-01 a      1320     1    11     2    20
  6.0166556799028914E-01 a      1321     1    12     2     1
 -2.5012172445979408E-01 a      1322     1    12     2     2
  3.4031456412234634E-01 a      1323     1    12     2     3
 -1.5839180278624809E-01 a      1324     1    12     2     4
  6.7297460189506567E-02 a      1325     1    12     2     5
  6.2866050219344879E-03 a      1326     1    12     2     6
 -6.5221261210783421E-02 a      1327     1    12     2     7
 -2.3489332121673689E-01 a      1328     1    12     2     8
 -4.8135887369263514E-01 a      1329     1    12     2     9
 -3.6835339071377388E-01 a      1330     1    12     2    10
 -7.5652398493137804E-02 a      1331     1    12     2    11
 -1.8836478053252872E-01 a      1332     1    12     2    12
 -1.4452798699739688E-01 a      1333     1    12     2    13
 -4.1759470534643678E-01 a      1334     1    12     2    14
 -4.2286574928772586E-01 a      1335     1    12     2    15
 -2.4619481815701388E-01 a      1336     1    12     2    16
  1.5641923400098359E-01 a      1337     1    12     2    17
  3.9836066252582597E-01 a      1338     1    12     2    18
 -2.6507238290517116E-01 a      1339     1    12     2    19
 -1.5211537889583637E-01 a      1340     1    12     2    20
 -8.4864054461218053E-01 a      1341     1    13     2     1
 -3.9147766189433897E-01 a      1342     1    13     2     2
  5.3684422642878304E-01 a      1343     1    13     2     3
  1.5300301873500693E-01 a      1344     1    13     2     4
 -4.7707513311502014E-01 a      1345     1    13     2     5
 -2.0340789405623488E-01 a      1346     1    13     2     6
  1.4494931803992414E-01 a      1347     1    13     2     7
 -1.2500662866569132E-01 a      1348     1    13     2     8
 -3.9052424942886060E-01 a      1349     1    13     2     9
  5.4354318113044975E-01 a      1350     1    13     2    10
  5.7069303744109512E-01 a      1351     1    13     2    11
 -5.2955956152014039E-01 a      1352     1    13     2    12
  3.9591897396742859E-01 a      1353     1    13     2    13
  5.1826722618386323E-01 a      1354     1    13     2    14
  1.8362879952835236E-02 a      1355     1    13     2    15
 -9.1564093488282317E-01 a      1356     1    13     2    16
  4.8935366280109155E-01 a      1357     1    13     2    17
 -5.6953294461408854E-01 a      1358     1    13     2    18
  5.0354194464008725E-02 a      1359     1    13     2    19
 -3.3869401418279754E-01 a      1360     1    13     2    20
  7.1460890870635030E-01 a      1361     1    14     2     1
 -4.0281990071622931E-01 a      1362     1    14     2     2
 -3.2909335350006824E-01 a      1363     1    14     2     3
  4.3428725428711851E-01 a      1364     1    14     2     4
 -1.6053587866149180E-01 a      1365     1    14     2     5
 -6.1849404261862095E-01 a      1366     1    14     2     6
  2.2994362707479404E-01 a      1367     1    14     2     7
 -3.6541803671565609E-01 a      1368     1    14     2     8
 -1.1085306312804713E-01 a      1369     1    14     2     9
  2.1705303592625505E-01 a      1370     1    14     2    10
  6.9606233434054199E-02 a      1371     1    14     2    11
  1.0315041048182447E-01 a      1372     1    14     2    12
  3.8450599683879050E-01 a      1373     1    14     2    13
 -6.5064728459138590E-02 a      1374     1    14     2    14
  3.2218412080329140E-01 a      1375     1    14     2    15
 -8.0026741020941961E-01 a      1376     1    14     2    16
 -2.5099331547792370E-01 a      1377     1    14     2    17
  2.3509070284413411E-01 a      1378     1    14     2    18
 -3.2629385965122340E-02 a      1379     1    14     2    19
  5.0058997892128487E-01 a      1380     1    14     2    20
 -5.4640969670317552E-01 a      1381     1    15     2     1
  2.5331311116722560E-01 a      1382     1    15     2     2
 -6.4426179882794798E-01 a      1383     1    15     2     3
  5.2010423983641885E-01 a      1384     1    15     2     4
  1.8680415552965002E-01 a      1385     1    15     2     5
 -1.7925310874345493E-01 a      1386     1    15     2     6
  4.1604651559027239E-01 a      1387     1    15     2     7
  2.1599328491290840E-01 a      1388     1    15     2     8
 -3.5253038686670113E-01 a      1389     1    15     2     9
 -8.6648522246312365E-02 a      1390     1    15     2    10
 -3.8689731170100161E-01 a      1391     1    15     2    11
 -1.7284809041725030E-01 a      1392     1    15     2    12
 -2.5545773301607055E-01 a      1393     1    15     2    13
  1.0552658249364445E-01 a      1394     1    15     2    14
  2.5614668131824514E-01 a      1395     1    15     2    15
  3.9655239304701873E-01 a      1396     1    15     2    16
 -2.6637438915190603E-01 a      1397     1    15     2    17
 -4.0347040703929235E-02 a      1398     1    15     2    18
 -2.2463201698200114E-01 a      1399     1    15     2    19
  6.0749318338765390E-01 a      1400     1    15     2    20
 -3.5289767600753974E-01 a      1401     1    16     2     1
  5.8576422500112413E-01 a      1402     1    16     2     2
 -2.8465981046297756E-01 a      1403     1    16     2     3
 -4.0239238728897375E-01 a      1404     1    16     2     4
  6.8552687397097811E-01 a      1405     1    16     2     5
  4.0376821071072139E-01 a      1406     1    16     2     6
  1.3477717744330733E-01 a      1407     1    16     2     7
  4.9618318656821542E-01 a      1408     1    16     2     8
  1.1282525411356145E-01 a      1409     1    16     2     9
  2.4388019730290228E-01 a      1410     1    16     2    10
 -4.9476563339082769E-01 a      1411     1    16     2    11
  9.0801910092766780E-02 a      1412     1    16     2    12
 -1.2983677712131081E-01 a      1413     1    16     2    13
 -3.2808155570611930E-01 a      1414     1    16     2    14
 -2.9187261593803537E-01 a      1415     1    16     2    15
 -3.3978891753947416E-02 a      1416     1    16     2    16
 -3.0479745183391083E-01 a      1417     1    16     2    17
  5.4555149336238196E-01 a      1418     1    16     2    18
 -6.6984912557353016E-01 a      1419     1    16     2    19
 -5.1680623948094961E-01 a      1420     1    16     2    20
  1.2604358508975552E-01 a      1421     1    17     2     1
  2.1979106543665730E-01 a      1422     1    17     2     2
  1.0607463885731179E-01 a      1423     1    17     2     3
  6.3177294156944031E-01 a      1424     1    17     2     4
 -2.5849191099969937E-01 a      1425     1    17     2     5
 -3.9494606051316788E-01 a      1426     1    17     2     6
 -2.3962602146440232E-01 a      1427     1    17     2     7
  3.5543972911046884E-01 a      1428     1    17     2     8
 -7.1583807046438319E-01 a      1429     1    17     2     9
  4.1034779007902650E-01 a      1430     1    17     2    10
 -3.5431828255567710E-01 a      1431     1    17     2    11
  3.5133155098685080E-02 a      1432     1    17     2    12
 -8.0212078818307178E-02 a      1433     1    17     2    13
 -4.7763090956928450E-01 a      1434     1    17     2    14
 -5.1895732702156017E-01 a      1435     1    17     2    15
  8.9311360037655260E-02 a      1436     1    17     2    16
  4.3256230464569578E-01 a      1437     1    17     2    17
  2.2049468434600317E-01 a      1438     1    17     2    18
 -1.1781668829163330E-01 a      1439     1    17     2    19
 -2.8317862956129769E-01 a      1440     1    17     2    20
  1.4671143426533648E-01 a      1441     1    18     2     1
 -3.2441562857524670E-01 a      1442     1    18     2     2
 -3.3504881961100974E-01 a      1443     1    18     2     3
  2.2313791290998353E-01 a      1444     1    18     2     4
 -7.4169025435249614E-02 a      1445     1    18     2     5
  4.9633055192376219E-01 a      1446     1    18     2     6
  2.8581303149773457E-01 a      1447     1    18     2     7
  2.9938115195294468E-01 a      1448     1    18     2     8
 -6.1150683356165669E-01 a      1449     1    18     2     9
  1.9218070890348629E-01 a      1450     1    18     2    10
  1.3742095838014870E-01 a      1451     1    18     2    11
 -3.2111564128135428E-01 a      1452     1    18     2    12
 -3.8537397323062011E-01 a      1453     1    18     2    13
  7.9561796408815513E-02 a      1454     1    18     2    14
  2.4775954602985079E-01 a      1455     1    18     2    15
 -3.9454032426437524E-02 a      1456     1    18     2    16
  7.5027341158907912E-02 a      1457     1    18     2    17
 -4.5629773290104978E-03 a      1458     1    18     2    18
  2.9481484015082580E-02 a      1459     1    18     2    19
  6.4997628077552150E-01 a      1460     1    18     2    20
 -3.5807937535588884E-02 a      1461     1    19     2     1
  4.4838549239542058E-01 a      1462     1    19     2     2
  5.8804504409674101E-02 a      1463     1    19     2     3
 -4.1788426603728207E-01 a      1464     1    19     2     4
  4.8901843428167624E-01 a      1465     1    19     2     5
  3.5672703486154400E-01 a      1466     1    19     2     6
  8.8890170838695201E-02 a      1467     1    19     2     7
  1.2478548867593506E-01 a      1468     1    19     2     8
 -4.4675772659682894E-01 a      1469     1    19     2     9
  1.4067713703841564E-01 a      1470     1    19     2    10
 -4.9922624197768034E-01 a      1471     1    19     2    11
 -9.5757153074011070E-01 a      1472     1    19     2    12
  3.3790075147350183E-02 a      1473     1    19     2    13
  4.1677917297987649E-01 a      1474     1    19     2    14
  8.5052739364933655E-02 a      1475     1    19     2    15
 -1.1980025971589520E-01 a      1476     1    19     2    16
 -3.9944671592320247E-01 a      1477     1    19     2    17
 -4.2880530377544790E-01 a      1478     1    19     2    18
  1.5692892751518558E-01 a      1479     1    19     2    19
 -2.0209583431620193E-01 a      1480     1    19     2    20
  2.3961195982666841E-01 a      1481     1    20     2     1
 -5.0596478789234312E-01 a      1482     1    20     2     2
  2.6327454648026138E-01 a      1483     1    20     2     3
  5.0039755477893511E-01 a      1484     1    20     2     4
  5.7586744217958596E-01 a      1485     1    20     2     5
  3.9983455543757485E-01 a      1486     1    20     2     6
  5.7546397958332041E-01 a      1487     1    20     2     7
 -6.5075940313715663E-01 a      1488     1    20     2     8
  7.4234817477962334E-01 a      1489     1    20     2     9
 -3.9439385254582604E-01 a      1490     1    20     2    10
  5.0070052502251217E-01 a      1491     1    20     2    11
 -5.1042525074200695E-01 a      1492     1    20     2    12
  4.8922743347440995E-01 a      1493     1    20     2    13
  6.9550823723851440E-01 a      1494     1    20     2    14
  6.3937829481656938E-01 a      1495     1    20     2    15
  1.4453581625735742E-01 a      1496     1    20     2    16
  2.5256726931404289E-01 a      1497     1    20     2    17
 -1.5999628049077438E-01 a      1498     1    20     2    18
  3.4846359674557031E-01 a      1499     1    20     2    19
 -4.0429584152440379E-01 a      1500     1    20     2    20
 -1.4422109976821447E+00 b      1501     2     1
 -1.5184271447985296E+00 b      1502     2     2
  2.8824419433252479E-01 b      1503     2     3
  1.2044805573799062E+00 b      1504     2     4
  1.4712438848242524E+00 b      1505     2     5
  7.6618665752320958E-01 b      1506     2     6
 -7.0103526142971906E-01 b      1507     2     7
 -1.4510823089867357E+00 b      1508     2     8
 -9.0925229752493855E-02 b      1509     2     9
  6.7503795744678785E-01 b      1510     2    10
 -7.6900343251405556E-01 b      1511     2    11
  5.8318231845030832E-01 b      1512     2    12
 -3.2706930171863019E-01 b      1513     2    13
  3.8356158929070383E-01 b      1514     2    14
 -4.3905829102619348E-01 b      1515     2    15
 -4.5850784532270306E-01 b      1516     2    16
 -6.2388416950459613E-01 b      1517     2    17
  1.5598692256472095E+00 b      1518     2    18
 -4.3140944977872925E-01 b      1519     2    19
  7.1159612799452310E-01 b      1520     2    20
  3.3160923535773418E-01 a      1521     2     1     3     1
 -5.4701919040858904E-01 a      1522     2     2     3     1
 -4.4965755609736639E-02 a      1523     2     3     3     1
  2.4433606057505211E-01 a      1524     2     4     3     1
  1.0535680562057767E-01 a      1525     2     5     3     1
  7.7539123913924690E-01 a      1526     2     6     3     1
  1.8837612589683764E-01 a      1527     2     7     3     1
  5.0936893947500472E-01 a      1528     2     8     3     1
  3.3131753206282644E-01 a      1529     2     9     3     1
  6.3394505958126429E-02 a      1530     2    10     3     1
 -1.1959991582117238E-02 a      1531     2    11     3     1
 -6.0678208170145909E-01 a      1532     2    12     3     1
  8.7055970155253448E-01 a      1533     2    13     3     1
 -1.4982124725669918E-01 a      1534     2    14     3     1
  5.9553331191229208E-01 a      1535     2    15     3     1
  7.2687901180971282E-01 a      1536     2    16     3     1
 -7.4423809456372891E-01 a      1537     2    17     3     1
  2.9939043242897340E-01 a      1538     2    18     3     1
 -3.4299195954634931E-01 a      1539     2    19     3     1
 -8.2278001858783101E-01 a      1540     2    20     3     1
 -1.0083890014310855E+00 b      1541     3     1
