Generated by runner2lammps.sh, original comment line:  Na12a

  480 atoms
  3 atom types

  0.0000000000000000E+00   1.6629999688598279E+01 xlo xhi
  0.0000000000000000E+00   1.6629999688598279E+01 ylo yhi
  0.0000000000000000E+00   4.4099999229264021E+01 zlo zhi

Atoms

  156   1  -7.5742456811940917E-01   1.1006238226267502E+01   1.5538907723359408E+00
  157   2   9.0224618816786553E+00   2.6346394398552420E+00   3.7666114028139592E+00
  158   1   8.1213053752187676E+00   2.9965559039021432E+00   3.5496461013961831E+00
  159   1   8.8203939770377797E+00   1.6766233715069907E+00   3.9689931095395425E+00
  160   2   1.2574867642217759E+01   1.3598145018995540E+01   9.9536444321325082E+00
  161   1   1.2229179984804633E+01   1.4295581529569260E+01   9.3610172886740823E+00
  162   1   1.1893140286258955E+01   1.2878916990971096E+01   9.8488207772325822E+00
  163   2   5.4747245224739416E-01   1.1131061075412576E+01  -1.1316089473936084E+00
  164   1   3.8514311008738600E-01   1.0277446907728987E+01  -1.5901526405562141E+00
  165   1  -9.8961958960109578E-02   1.1718058302548558E+01  -1.5977775549551330E+00
  166   2   4.8718366329404912E+00   3.9890653302394798E+00   1.0494890056166142E+01
  167   1   4.0384476181701281E+00   4.2971358966010733E+00   1.0133016455473138E+01
  168   1   4.8120369624810682E+00   2.9830407179941418E+00   1.0479331717055681E+01
  169   2   9.4827127005162493E-01   1.5554450716330818E+01   1.3245198637811853E+01
  170   1   1.1466206464475699E+00   1.4592025543480394E+01   1.3434121780590759E+01
  171   1   1.7331458475134671E+00   1.5726377745523459E+01   1.2678707027509665E+01
  172   2   1.4804431983245962E+01   7.8361883994580133E+00   6.2469946280038080E+00
  173   1   1.5443028750816685E+01   7.4903991400208323E+00   6.9076014632124121E+00
  174   1   1.5356756990496345E+01   8.4021672370450560E+00   5.7626011573776177E+00
  175   2   1.5597000797321052E+00   2.7455952002485877E+00   1.0059615343220710E+01
  176   1   9.3673361937221422E-01   2.4046944798645824E+00   9.3839862254139721E+00
  177   1   1.6131845493839290E+00   3.6731798748610744E+00   9.9065460730342387E+00
  178   2   4.4635039192172234E+00   2.0066219830391305E+00   3.2750433475933809E+00
  179   1   4.0144060392283780E+00   2.1148736478964589E+00   2.4048982130898984E+00
  180   1   4.2170766767098639E-01   2.3198954197158170E+00   2.9236776187318253E-01
  181   2   1.0050035119035963E+01   7.1941271087024958E+00   1.1523831216607716E+01
  182   1   9.5780370953443459E+00   7.7613727965269597E+00   1.2246526413702998E+01
  183   1   9.5925836476319351E+00   7.6765403982140521E+00   1.0802968031008655E+01
  184   2   1.1384396197201184E+01   5.3062466703270479E+00   1.0059108391454858E+00
  185   1   1.2068383139840769E+01   4.9118874099744403E+00   3.7607883368103712E-01
  186   1   1.0685462644304296E+01   4.6690950857130513E+00   9.3197684544398318E-01
  187   2   1.4167133287367969E+01   1.5716346133179764E+01   8.1245063681536731E+00
  188   1   1.4837197048471714E+01   1.5014140677602013E+01   7.8387305667681950E+00
  189   1   1.4811711874104866E+01   1.6455933725128421E+01   8.2761135217127446E+00
  190   2   7.6284884617858593E+00   5.7327740840140908E+00   1.1600729131854667E+01
  191   1   6.8115245783936658E+00   6.2435470384896874E+00   1.1802980131809722E+01
  192   1   8.3397063344035125E+00   6.4045746047165064E+00   1.1830609532225875E+01
  193   2   7.1089756165327946E+00   1.8270463323086261E+01   1.5756305362556622E+01
  194   1   6.8024163802790012E+00   1.7542283204223693E+01   1.6263401064609560E+01
  195   1   7.9964735300611460E+00   1.8118668840795337E+01   1.5426247483177116E+01
  196   2  -2.4197157041082987E-01   5.5910032764087356E+00  -4.0664252171895493E-01
  197   1  -1.1994087188928577E+00   5.4259513175104086E+00  -4.2932094017131578E-01
  198   1   1.2706338544634652E-01   4.7412759153224160E+00  -7.4425599328305017E-02
  199   2   1.1593198940176089E+01   1.3468591325605455E+01   4.0772326033210726E+00
  200   1   1.1374046549355111E+01   1.3049278713980655E+01   4.9693063121723098E+00
  201   1   1.1349450392698733E+01   1.2822988251792685E+01   3.3690252198432242E+00
  202   2   3.0883496283943672E+00   6.0105704222708791E+00   1.2747600079121911E+01
  203   1   4.0054894032632316E+00   6.4411211702750135E+00   1.2452919283669875E+01
  204   1   2.7613726187234136E+00   6.7274526077295365E+00   1.3338786273041279E+01
  205   2   7.5542464869489434E+00   6.3435038506019916E+00   3.4486065927150551E+00
  206   1   7.1671406585948088E+00   6.6043765725500965E+00   2.5645811400296283E+00
  207   1   7.0698715375250547E+00   6.9180193749183951E+00   4.1175442647188687E+00
  208   2   5.5088723277458029E-01   1.8168303546254492E+01   1.4720673814666540E+01
  209   1   6.3674782240382488E-01   1.7159085349555173E+01   1.4825204305392894E+01
  210   1   1.0711721475750138E+00   1.8223714220945674E+01   1.3889007271710216E+01
  211   2   6.2285744985491644E-02   8.0697047764296101E+00   1.1684523813661482E+01
  212   1   5.2164648775819744E-01   8.8711426005210701E+00   1.1712474953820472E+01
  213   1  -7.4529318061193357E-03   7.7991348821336537E+00   1.0733675979781117E+01
  214   2   3.6637388242821927E+00   1.3667496338070446E+01   9.6218450305594558E+00
  215   1   4.5954193304893520E+00   1.3936333177008191E+01   9.8550174423454528E+00
  216   1   3.2622102711072833E+00   1.4178631778933944E+01   8.8211417044335505E+00
  217   2   6.5139692923444406E+00   1.0980205353489737E+01   1.4159938064862445E+01
  218   1   7.2034676156117410E+00   1.0388668315081055E+01   1.3801513641215189E+01
  219   1   6.8787729472415382E+00   1.1886094291726259E+01   1.4071719461591616E+01
  220   2  -2.1775266418647283E+00   1.8099222107555981E+01   1.4016231527027980E+01
  221   1  -2.1328492684958671E+00   1.8724879434021677E+01   1.3333057400580826E+01
  222   1  -1.2275879344287608E+00   1.8093583724398201E+01   1.4336326057923701E+01
