rank,epoch,train_step,traj,frame,frame_index,force_mae,force_rmse,energy_abs_error,epistemic_mean,epistemic_p95,epistemic_max,aleatoric_mean,aleatoric_p95,aleatoric_max
432,99,900,b,26030,29230,0.005825485102832317,0.007817490957677364,0.02490234375,0.0017182629089802504,0.0025046863593161106,0.003986696247011423,0.003441330511122942,0.004695642739534378,0.00653565488755703
433,99,900,b,27814,30122,0.005211061332374811,0.006881974171847105,0.001220703125,0.0016964233946055174,0.0025045848451554775,0.0037339816335588694,0.0034065283834934235,0.004678526893258095,0.006232371553778648
434,99,900,a,26320,13160,0.0056473203003406525,0.00734326196834445,0.001953125,0.0017132074572145939,0.0025045417714864016,0.0034022319596260786,0.003435281338170171,0.004651017487049103,0.005946515128016472
435,99,900,b,27342,29886,0.005494489334523678,0.007255071308463812,0.000732421875,0.0017007098067551851,0.00250453595072031,0.003655616659671068,0.003414677921682596,0.004609978757798672,0.0061467718333005905
436,99,900,a,27240,13620,0.005891406908631325,0.00774738285690546,0.000732421875,0.0017290423857048154,0.002504476113244891,0.0036912469659000635,0.0034546740353107452,0.0045930915512144566,0.006509052589535713
437,99,900,b,26838,29634,0.005534409079700708,0.007500506471842527,0.001708984375,0.0017242151079699397,0.002504321513697505,0.0035793394781649113,0.0034508092794567347,0.004667867906391621,0.006400608457624912
438,99,900,a,28576,14288,0.005796059034764767,0.007633041124790907,0.001220703125,0.0017180932918563485,0.002504318952560425,0.003477727761492133,0.003440859727561474,0.0046633100137114525,0.005967873614281416
439,99,900,b,28734,30582,0.005695115774869919,0.007534930948168039,0.0029296875,0.0017312716227024794,0.002504148054867983,0.0038171112537384033,0.0034612398594617844,0.004673341289162636,0.006224052980542183
440,99,900,b,26798,29614,0.005673625972121954,0.007494757883250713,0.0107421875,0.001722418935969472,0.002504064468666911,0.003726871917024255,0.003445997601374984,0.004631798714399338,0.006235559470951557
441,99,900,b,28110,30270,0.005405540112406015,0.006998456083238125,0.01806640625,0.0017051483737304807,0.0025040318723767996,0.003625358222052455,0.003420563880354166,0.004656883887946606,0.006295896600931883
442,99,900,a,28624,14312,0.0056093838065862656,0.007492928300052881,0.00927734375,0.0017140295822173357,0.0025040225591510534,0.0033533223904669285,0.0034345730673521757,0.004645508714020252,0.006118823774158955
443,99,900,b,28286,30358,0.005691803991794586,0.007349109742790461,0.0205078125,0.0017032912001013756,0.002504009287804365,0.003343113698065281,0.003412695834413171,0.004660123493522406,0.0059682768769562244
444,99,900,b,28198,30314,0.005321424920111895,0.007000646088272333,0.00390625,0.0017190168146044016,0.0025039552710950375,0.0032598120160400867,0.0034432087559252977,0.0045840684324502945,0.005912629887461662
445,99,900,b,28974,30702,0.005765207577496767,0.007689473684877157,0.009765625,0.00172170321457088,0.0025038591120392084,0.0034355628304183483,0.003445812501013279,0.004620002582669258,0.0061806123703718185
446,99,900,a,27824,13912,0.005893004592508078,0.007985414937138557,0.0078125,0.0017229580553248525,0.0025037575978785753,0.0036586869973689318,0.003444853937253356,0.004647879395633936,0.006157875992357731
447,99,900,b,27454,29942,0.005570810288190842,0.007300120312720537,0.010986328125,0.0017228720244020224,0.0025035967119038105,0.0037188453134149313,0.0034472730476409197,0.00463741784915328,0.006279276683926582
448,99,900,b,29126,30778,0.0054343948140740395,0.007351514417678118,0.020263671875,0.0017130413325503469,0.00250347051769495,0.0045431507751345634,0.0034343090374022722,0.004600249696522951,0.007706698961555958
449,99,900,b,27902,30166,0.005575929768383503,0.007572575006633997,0.015869140625,0.0017179875867441297,0.002503376454114914,0.003243692684918642,0.0034396271221339703,0.004635810386389494,0.0057379500940442085
450,99,900,a,26832,13416,0.005474965553730726,0.007102448958903551,0.017578125,0.001719531835988164,0.002503251191228628,0.0037064035423099995,0.003442665096372366,0.004609739873558283,0.006274161860346794
451,99,900,b,26694,29562,0.005823385901749134,0.0077325585298240185,0.01708984375,0.001722316606901586,0.002503214403986931,0.003373556537553668,0.003450167365372181,0.004597343038767576,0.006108495406806469
452,99,900,a,27768,13884,0.005696627777069807,0.007662543095648289,0.00537109375,0.0017233906546607614,0.002503167139366269,0.003819703822955489,0.0034460918977856636,0.004650363698601723,0.006395735777914524
453,99,900,b,27950,30190,0.005622018128633499,0.0075014554895460606,0.029541015625,0.0016962324734777212,0.0025030141696333885,0.004187753889709711,0.0034054256975650787,0.004588568117469549,0.007052239961922169
454,99,900,b,27478,29954,0.0055302465334534645,0.0071556465700268745,0.000732421875,0.0017171446233987808,0.0025029368698596954,0.0037293818313628435,0.0034394003450870514,0.004590128548443317,0.006141331046819687
455,99,900,a,26752,13376,0.005524493288248777,0.007199785206466913,0.011962890625,0.0017178355483338237,0.002502682153135538,0.003611043794080615,0.00343874329701066,0.00461911503225565,0.006058749742805958
456,99,900,a,27256,13628,0.0056785414926707745,0.007681852672249079,0.0078125,0.0017265594797208905,0.00250259879976511,0.003648653393611312,0.0034522931091487408,0.004648671019822359,0.006427385378628969
457,99,900,b,27422,29926,0.005553293973207474,0.007324324455112219,0.04052734375,0.0017223266186192632,0.0025025438517332077,0.0037090976256877184,0.0034422206226736307,0.004674576222896576,0.006524569820612669
458,99,900,b,26758,29594,0.005504250526428223,0.007417496759444475,0.01123046875,0.0017326539382338524,0.0025025217328220606,0.00400437181815505,0.003466746537014842,0.004677860531955957,0.00681009516119957
459,99,900,a,28840,14420,0.005821540951728821,0.007766181603074074,0.00439453125,0.0017185795586556196,0.0025024849455803633,0.0035581132397055626,0.003445153823122382,0.004627560265362263,0.006161204073578119
460,99,900,b,26782,29606,0.005438548978418112,0.00715489499270916,0.007568359375,0.0017307563684880733,0.002502277260646224,0.003613352542743087,0.003460920648649335,0.004656297620385885,0.0061438255943357944
461,99,900,b,28046,30238,0.00535165797919035,0.0069549549371004105,0.0048828125,0.0017114324728026986,0.0025022155605256557,0.0036412000190466642,0.0034304994624108076,0.0046459101140499115,0.006078232079744339
462,99,900,a,26800,13400,0.005591880530118942,0.007332302164286375,0.015869140625,0.0017231878591701388,0.0025020113680511713,0.004155169706791639,0.0034494937863200903,0.004654422402381897,0.0064945644699037075
463,99,900,a,26016,13008,0.0056093051098287106,0.007235731463879347,0.012939453125,0.001735109486617148,0.0025015275459736586,0.003762211184948683,0.003471521893516183,0.004665079060941935,0.006328437943011522
464,99,900,b,28854,30642,0.005303740501403809,0.006903996225446463,0.000244140625,0.001721333828754723,0.002501454669982195,0.003659070935100317,0.0034454253036528826,0.004633581265807152,0.006173452828079462
465,99,900,a,28856,14428,0.005883858073502779,0.007735894061625004,0.00341796875,0.0017204000614583492,0.0025014521088451147,0.003557127434760332,0.0034438399598002434,0.00460398755967617,0.006126336753368378
466,99,900,b,28294,30362,0.005612276028841734,0.007248104549944401,0.01513671875,0.0017019168008118868,0.0025011571124196053,0.003557019168511033,0.0034137037582695484,0.0046402509324252605,0.0059480913914740086
467,99,900,b,28214,30322,0.005456401500850916,0.007218742743134499,0.0107421875,0.0017185021424666047,0.0025008462835103273,0.0036237696185708046,0.0034398543648421764,0.004609869793057442,0.006417023483663797
468,99,900,b,26950,29690,0.005626593250781298,0.007467353250831366,0.024658203125,0.0017278906889259815,0.002500691218301654,0.0035699137952178717,0.0034559741616249084,0.004663398955017328,0.006096361670643091
469,99,900,b,27230,29830,0.005244688130915165,0.00691392133012414,0.007568359375,0.0017144299345090985,0.0025005582720041275,0.0041601816192269325,0.003432916710153222,0.0046205236576497555,0.006802723743021488
470,99,900,a,28744,14372,0.005448072217404842,0.007138732820749283,0.00146484375,0.001719774561934173,0.0025004560593515635,0.0032024383544921875,0.0034424662590026855,0.00463324598968029,0.005833298433572054
471,99,900,b,26814,29622,0.005798598285764456,0.007711086887866259,0.00146484375,0.0017312626587226987,0.00250043673440814,0.004127144813537598,0.0034602272789925337,0.004685509484261274,0.0069905836135149
472,99,900,a,26232,13116,0.005716141313314438,0.007523171603679657,0.009765625,0.0017182809533551335,0.0025001205503940582,0.00394990062341094,0.0034409675281494856,0.004666838329285383,0.006887638941407204
473,99,900,a,27848,13924,0.005752413999289274,0.007698157336562872,0.01416015625,0.0017320822225883603,0.0024995983112603426,0.0035753773991018534,0.0034604305401444435,0.00461588567122817,0.006290503311902285
474,99,900,b,27134,29782,0.005675204563885927,0.007488098461180925,0.0205078125,0.0016985887195914984,0.002499042544513941,0.003546023741364479,0.0034138767514377832,0.004600998945534229,0.006205830257385969
475,99,900,b,28182,30306,0.005547425709664822,0.00733821140602231,0.004638671875,0.0017041326500475407,0.0024990353267639875,0.003368259407579899,0.003417890751734376,0.004611700773239136,0.006034334655851126
476,99,900,b,27390,29910,0.005460255313664675,0.007288881577551365,0.0302734375,0.001694797072559595,0.0024989403318613768,0.0034588619600981474,0.0034033479169011116,0.004606562200933695,0.005926630925387144
477,99,900,b,28542,30486,0.005827785469591618,0.007673751562833786,0.032470703125,0.001713170320726931,0.002498738933354616,0.0038986369036138058,0.003432120895013213,0.004617863800376654,0.006591055076569319
478,99,900,a,26200,13100,0.005770150106400251,0.007647455204278231,0.019775390625,0.0017151952488347888,0.0024984523188322783,0.0035803404171019793,0.003435842227190733,0.004626419860869646,0.006431111134588718
479,99,900,b,26398,29414,0.0055174571461975574,0.007292796857655048,0.00048828125,0.0017196281114593148,0.0024984118063002825,0.0035730188246816397,0.003439416876062751,0.004645741079002619,0.006317242048680782
480,99,900,b,27094,29762,0.005389697849750519,0.006959168706089258,0.00048828125,0.0017291754484176636,0.0024984031915664673,0.0035871106665581465,0.0034549133852124214,0.004624698776751757,0.006052606273442507
481,99,900,b,27790,30110,0.005242063198238611,0.006847002077847719,0.00830078125,0.0017063601408153772,0.0024981440510600805,0.003917414229363203,0.003418997395783663,0.004611581098288298,0.006630539894104004
482,99,900,b,28990,30710,0.005803403910249472,0.007768209557980299,0.0234375,0.001711067627184093,0.0024981065653264523,0.0036957135889679193,0.003429015167057514,0.00463458988815546,0.006499390583485365
483,99,900,a,27624,13812,0.005797032732516527,0.0076078930869698524,0.003173828125,0.0017265754286199808,0.002497996436432004,0.0034598875790834427,0.0034555643796920776,0.004633799660950899,0.006231510546058416
484,99,900,b,27846,30138,0.005471830256283283,0.0072364117950201035,0.004150390625,0.0017060436075553298,0.002497892128303647,0.003597083268687129,0.0034195443149656057,0.004596933256834745,0.00612687598913908
485,99,900,b,26726,29578,0.005757682956755161,0.007645904552191496,0.008544921875,0.001735495519824326,0.0024977452121675014,0.003511020913720131,0.0034679723903536797,0.00465224776417017,0.00599716417491436
486,99,900,b,28406,30418,0.005423622205853462,0.007174673490226269,0.0263671875,0.0017015838529914618,0.00249767629429698,0.003353673731908202,0.003414590610191226,0.004624633118510246,0.0057181124575436115
487,99,900,a,27600,13800,0.005915384739637375,0.007755680475383997,0.01123046875,0.0017309102695435286,0.0024973759427666664,0.003789879847317934,0.003457062877714634,0.004632554482668638,0.0066398922353982925
488,99,900,b,26478,29454,0.00554167665541172,0.007268082350492477,0.013671875,0.0017056100768968463,0.0024972681421786547,0.0036155469715595245,0.0034240437671542168,0.004561325069516897,0.006434520240873098
489,99,900,b,26742,29586,0.005531172268092632,0.0074929059483110905,0.010009765625,0.001710462966002524,0.002497086999937892,0.0035618531983345747,0.003427876392379403,0.004656885284930468,0.006288370583206415
490,99,900,b,28238,30334,0.005715286824852228,0.007469473406672478,0.001220703125,0.0017161861760541797,0.0024970099329948425,0.003387175500392914,0.0034358608536422253,0.004646507557481527,0.005727209150791168
491,99,900,a,29024,14512,0.005695353262126446,0.007509630173444748,0.0,0.0017218498978763819,0.002497002249583602,0.0035140817053616047,0.0034468392841517925,0.0046461401507258415,0.0061933607794344425
492,99,900,b,28918,30674,0.005616576410830021,0.0073348223231732845,0.005859375,0.0017225431511178613,0.002496669301763177,0.0034309569746255875,0.0034505093935877085,0.004606406670063734,0.005886358208954334
493,99,900,b,27014,29722,0.0055251652374863625,0.007182572036981583,0.02392578125,0.0017120641423389316,0.0024964604526758194,0.003475033910945058,0.0034325106535106897,0.004626222886145115,0.006161946337670088
494,99,900,a,27688,13844,0.005719461943954229,0.007649201899766922,0.010986328125,0.0017284117639064789,0.0024963191244751215,0.0037677923683077097,0.003459127154201269,0.004622598644345999,0.006333020515739918
495,99,900,b,27638,30034,0.005256856791675091,0.006982666905969381,0.00390625,0.001708240364678204,0.0024961291346699,0.003814052790403366,0.0034261266700923443,0.004661278333514929,0.006531233433634043
496,99,900,a,29016,14508,0.00592959625646472,0.0077230618335306644,0.0009765625,0.0017329041147604585,0.0024958979338407516,0.0038189291954040527,0.0034625690896064043,0.004597565159201622,0.006313059478998184
497,99,900,b,26886,29658,0.0052020857110619545,0.006733390036970377,0.003662109375,0.0017196880653500557,0.002495889086276293,0.0034244598355144262,0.003446255810558796,0.004648861940950155,0.006065068766474724
498,99,900,a,26576,13288,0.005678494460880756,0.007412288803607225,0.02001953125,0.0017114626243710518,0.0024957656860351562,0.0037369956262409687,0.003432977944612503,0.004618436563760042,0.006450353190302849
499,99,900,b,26766,29598,0.005502896383404732,0.007286111358553171,0.009765625,0.001716754399240017,0.002495689084753394,0.0038034727331250906,0.0034398550633341074,0.00457730982452631,0.006275567691773176
500,99,900,a,28024,14012,0.0058449492789804935,0.00778678385540843,0.00439453125,0.0017217772547155619,0.002495576161891222,0.003752258373424411,0.0034467829391360283,0.004601732362061739,0.006254981737583876
501,99,900,b,27318,29874,0.005695052910596132,0.0075397128239274025,0.01708984375,0.0016974442405626178,0.002495500957593322,0.003812480252236128,0.0034047660883516073,0.0046151308342814445,0.006445192266255617
502,99,900,b,28070,30250,0.005379317328333855,0.0071416255086660385,0.021484375,0.001693376456387341,0.0024950739461928606,0.0035071708261966705,0.003403825219720602,0.004586607217788696,0.006171253509819508
503,99,900,b,26862,29646,0.005352778825908899,0.006980879697948694,0.00927734375,0.0017273582052439451,0.0024949228391051292,0.0034474427811801434,0.003460526466369629,0.004655752331018448,0.006126950494945049
504,99,900,b,28550,30490,0.0058057960122823715,0.007562252692878246,0.030517578125,0.001718991668894887,0.0024949205107986927,0.003972225356847048,0.00344282784499228,0.004638202488422394,0.006688097026199102
505,99,900,b,27126,29778,0.005627939011901617,0.007404373027384281,0.003173828125,0.0017097549280151725,0.002494906075298786,0.0038226242177188396,0.003426125505939126,0.004593730438500643,0.006450111512094736
506,99,900,b,27462,29946,0.005442732945084572,0.007106180302798748,0.013671875,0.001720336964353919,0.0024948525242507458,0.0034903285559266806,0.003444744274020195,0.004614484030753374,0.005988200195133686
507,99,900,a,28696,14348,0.005525690969079733,0.00718029635027051,0.001220703125,0.0017310500843450427,0.002494841581210494,0.0033042423892766237,0.0034626424312591553,0.004640428349375725,0.00565857719630003
508,99,900,a,26816,13408,0.005583580583333969,0.007193824741989374,0.02392578125,0.00171880261041224,0.002494777785614133,0.0034249296877533197,0.003444275353103876,0.00460277171805501,0.005978059489279985
509,99,900,b,27046,29738,0.0054170615039765835,0.007078748662024736,0.017333984375,0.001694306149147451,0.002494734013453126,0.0035651596263051033,0.0034018480218946934,0.004587686620652676,0.006198807153850794
510,99,900,a,26760,13380,0.005484000314027071,0.007164034992456436,0.0009765625,0.0017386721447110176,0.00249433983117342,0.0036171739920973778,0.003467739326879382,0.004634312354028225,0.006152915768325329
511,99,900,a,27856,13928,0.00608987407758832,0.008648873306810856,0.01953125,0.0017221501329913735,0.0024943151511251926,0.003506092121824622,0.003448911476880312,0.004646374378353357,0.006265596486628056
512,99,900,b,27062,29746,0.005534791387617588,0.007370028644800186,0.0,0.001709686708636582,0.0024942948948591948,0.0033356137573719025,0.0034275399520993233,0.004639407619833946,0.005813459865748882
513,99,900,b,26526,29478,0.005658927373588085,0.007504424080252647,0.029541015625,0.0017157733673229814,0.0024941994342952967,0.003773082047700882,0.00343568273819983,0.0046534305438399315,0.006627603899687529
514,99,900,a,26464,13232,0.005539471283555031,0.007297180593013763,0.007568359375,0.0017273116391152143,0.0024941381998360157,0.0032649103086441755,0.0034581501968204975,0.004642664920538664,0.005753392353653908
515,99,900,b,28222,30326,0.005472490098327398,0.0071106539107859135,0.00927734375,0.0017172254156321287,0.0024939989671111107,0.0031256545335054398,0.0034405000042170286,0.004629194270819426,0.005686979275196791
516,99,900,b,28190,30310,0.005286138504743576,0.006958656944334507,0.000732421875,0.001714165904559195,0.00249388231895864,0.003644091309979558,0.0034340876154601574,0.0046220337972044945,0.006103831809014082
517,99,900,a,26520,13260,0.005264692474156618,0.006967964116483927,0.00244140625,0.00171192130073905,0.0024936713743954897,0.004038599319756031,0.0034290237817913294,0.004622730426490307,0.006652021314948797
518,99,900,b,26630,29530,0.005807040724903345,0.007518381346017122,0.028076171875,0.0017156729009002447,0.00249355542473495,0.003353058360517025,0.0034350070636719465,0.004621737636625767,0.005878474097698927
519,99,900,b,27702,30066,0.005257103126496077,0.006905466318130493,0.005126953125,0.001701618661172688,0.002493123756721616,0.0037972352001816034,0.003411811077967286,0.00460829958319664,0.006621039938181639
520,99,900,a,27752,13876,0.005557974334806204,0.00728510832414031,0.00146484375,0.001723924302496016,0.002492778468877077,0.004601939115673304,0.003451010910794139,0.0046283346600830555,0.007699605543166399
521,99,900,a,26008,13004,0.005528808571398258,0.0071801128797233105,0.0078125,0.00171650352422148,0.002492685569450259,0.0033144326880574226,0.003442745190113783,0.004637992940843105,0.005908231250941753
522,99,900,a,28464,14232,0.005877955816686153,0.007685966789722443,0.00439453125,0.001717576291412115,0.00249261362478137,0.0039935181848704815,0.0034397440031170845,0.004603842739015818,0.006705802399665117
523,99,900,b,27598,30014,0.0054740821942687035,0.00726722739636898,0.013916015625,0.0017054204363375902,0.00249248999170959,0.0035664872266352177,0.0034191880840808153,0.004612533841282129,0.0063869403675198555
524,99,900,a,28928,14464,0.005866795778274536,0.008024738170206547,0.006103515625,0.0017190136713907123,0.002492329804226756,0.0033106785267591476,0.0034404888283461332,0.004619646351784468,0.005854720249772072
525,99,900,b,27222,29826,0.00554297398775816,0.007253059186041355,0.01708984375,0.0017032771138474345,0.002492298139259219,0.003838486038148403,0.0034159075003117323,0.004624154884368181,0.006578429602086544
526,99,900,a,28736,14368,0.005495663732290268,0.007200636900961399,0.00048828125,0.0017065509455278516,0.0024922695010900497,0.003488382091745734,0.003425873816013336,0.004599695093929768,0.0060695926658809185
527,99,900,b,28374,30402,0.00546902185305953,0.007205917499959469,0.008544921875,0.001711601740680635,0.0024921928998082876,0.003671579295769334,0.003434434998780489,0.004645826295018196,0.006222199648618698
528,99,900,b,28630,30530,0.005605712532997131,0.0072813439182937145,0.010986328125,0.0017199316062033176,0.002492040628567338,0.004001157358288765,0.003443906782194972,0.0046284678392112255,0.006948531139642
529,99,900,b,28062,30246,0.005316394846886396,0.007052467204630375,0.019287109375,0.0016938807675614953,0.0024920182768255472,0.00340628856793046,0.003402900183573365,0.004628141410648823,0.006120667792856693
530,99,900,b,28126,30278,0.0052785808220505714,0.007088693790137768,0.01513671875,0.0017006400739774108,0.00249173934571445,0.003609557170420885,0.0034177738707512617,0.004625255241990089,0.006048813462257385
531,99,900,a,26808,13404,0.005448910873383284,0.007092139683663845,0.02783203125,0.001723082852549851,0.0024910736829042435,0.004438301082700491,0.003453718964010477,0.004587274510413408,0.007322348654270172
532,99,900,a,26728,13364,0.005445037502795458,0.00719032809138298,0.00244140625,0.0017110275803133845,0.0024907535407692194,0.0037837433628737926,0.0034271194599568844,0.004569947719573975,0.0063804741948843
533,99,900,b,26790,29610,0.005597500130534172,0.007431935053318739,0.01123046875,0.0017240858869627118,0.0024904224555939436,0.0034165147226303816,0.0034498553723096848,0.004662376828491688,0.005847608204931021
534,99,900,b,28078,30254,0.005507522728294134,0.007291265297681093,0.021240234375,0.0017110338667407632,0.002490338636562228,0.0033986305352300406,0.003426761133596301,0.004613915923982859,0.005982528906315565
535,99,900,b,28014,30222,0.005050955340266228,0.006632505916059017,0.004638671875,0.001691088662482798,0.0024903202429413795,0.0034663451369851828,0.0033950256183743477,0.004645050037652254,0.005978823639452457
536,99,900,a,28592,14296,0.005642393603920937,0.007354435510933399,0.015625,0.0017186810728162527,0.002490298356860876,0.0042474535293877125,0.0034438627772033215,0.004634792450815439,0.006964325439184904
537,99,900,a,26216,13108,0.0058473506942391396,0.007796655409038067,0.0244140625,0.0017146372701972723,0.0024901493452489376,0.0038040613289922476,0.003434655489400029,0.004648779984563589,0.006740258075296879
538,99,900,b,28558,30494,0.005452284123748541,0.0070886374451220036,0.035400390625,0.0017018031794577837,0.00249001057818532,0.0041921199299395084,0.003413531929254532,0.004626711830496788,0.007070162333548069
539,99,900,b,29014,30722,0.005582157988101244,0.007503232453018427,0.014404296875,0.0017173613887280226,0.0024900094140321016,0.0037194075994193554,0.003440945176407695,0.004610301461070776,0.006316588260233402
540,99,900,b,28694,30562,0.005572753492742777,0.007257820572704077,0.0361328125,0.0017205378971993923,0.0024899120908230543,0.003383431350812316,0.0034440183080732822,0.004608142655342817,0.005867615342140198
541,99,900,b,28894,30662,0.005392907187342644,0.007250466849654913,0.010986328125,0.0017173168016597629,0.0024898971896618605,0.0036937661934643984,0.0034402357414364815,0.00458312314003706,0.006182721350342035
542,99,900,a,26480,13240,0.00559886684641242,0.007403646130114794,0.01953125,0.001709909294731915,0.0024898189585655928,0.0035920939408242702,0.003427637740969658,0.004553737118840218,0.006073999218642712
543,99,900,b,27982,30206,0.005379748996347189,0.007046047132462263,0.01611328125,0.0016961266519501805,0.0024893146473914385,0.0038511103484779596,0.0034056915901601315,0.00465650949627161,0.006432372611016035
544,99,900,a,26488,13244,0.005652699153870344,0.007702232804149389,0.000732421875,0.001727616530843079,0.00248914398252964,0.004144018050283194,0.003455989295616746,0.004636251367628574,0.007116291671991348
545,99,900,a,28888,14444,0.005782808177173138,0.007719486486166716,0.013427734375,0.0017105485312640667,0.002488941652700305,0.0035677559208124876,0.0034295148216187954,0.00459141843020916,0.006238679401576519
546,99,900,a,26624,13312,0.0051630837842822075,0.006745436694473028,0.00439453125,0.0017236486310139298,0.0024887695908546448,0.003253781469538808,0.0034532302524894476,0.004599274136126041,0.005599495489150286
547,99,900,a,26312,13156,0.005475108046084642,0.007168361451476812,0.0048828125,0.0017350111156702042,0.0024886697065085173,0.0037645711563527584,0.0034643716644495726,0.004575909581035376,0.006382460705935955
548,99,900,b,26998,29714,0.005518221762031317,0.007136565167456865,0.02490234375,0.001703636604361236,0.0024886152241379023,0.0040923552587628365,0.003418491454795003,0.00461822934448719,0.006812951993197203
549,99,900,b,26806,29618,0.005626121535897255,0.00731918029487133,0.0048828125,0.0017214977415278554,0.0024884920567274094,0.003219170495867729,0.003444500733166933,0.004649159964174032,0.005714986938983202
550,99,900,a,26192,13096,0.005557491444051266,0.007363444194197655,0.02197265625,0.0017047860892489552,0.002487935358658433,0.0037913040723651648,0.003422423964366317,0.00463032815605402,0.006871536839753389
551,99,900,b,27110,29770,0.005642025265842676,0.00739691499620676,0.001953125,0.0017069694586098194,0.0024878547992557287,0.0037172550801187754,0.0034220488741993904,0.0046462491154670715,0.006285225506871939
552,99,900,a,28920,14460,0.0057249306701123714,0.007611049804836512,0.00439453125,0.0017200788715854287,0.002487783320248127,0.00334715167991817,0.003445335663855076,0.004653050098568201,0.005799435544759035
553,99,900,b,27926,30178,0.005542927887290716,0.00744298892095685,0.016845703125,0.0017044637352228165,0.0024874755181372166,0.003565224353224039,0.003416645573452115,0.004587110597640276,0.005986709613353014
554,99,900,b,28686,30558,0.005358722526580095,0.007041324395686388,0.03564453125,0.0017010156298056245,0.0024873530492186546,0.003371183294802904,0.0034171026200056076,0.004590832162648439,0.005962074268609285
555,99,900,b,27142,29786,0.005439373664557934,0.0070967101491987705,0.01611328125,0.0017103924183174968,0.002487200777977705,0.003488557180389762,0.003429448464885354,0.004593218211084604,0.00623747706413269
556,99,900,a,28992,14496,0.005811675451695919,0.007864476181566715,0.00048828125,0.0017321149352937937,0.002487181918695569,0.003658818081021309,0.0034574244637042284,0.004624867811799049,0.0060318768955767155
557,99,900,b,26870,29650,0.005615159869194031,0.007359337527304888,0.00244140625,0.0017070651520043612,0.0024871286004781723,0.003695172257721424,0.0034258724190294743,0.00457437988370657,0.006401446182280779
558,99,900,b,28526,30478,0.005571869667619467,0.007277512922883034,0.023193359375,0.0017070916946977377,0.0024868217296898365,0.0034431808162480593,0.0034263445995748043,0.00459806015715003,0.005905260797590017
559,99,900,a,26584,13292,0.005926872603595257,0.007890287786722183,0.017333984375,0.0017173488158732653,0.0024867102038115263,0.003942901734262705,0.0034478141460567713,0.004647265188395977,0.006667102221399546
560,99,900,a,27992,13996,0.005775912664830685,0.007760606240481138,0.00244140625,0.0017318567261099815,0.00248649506829679,0.0037567252293229103,0.003461951157078147,0.004596744664013386,0.006297493819147348
561,99,900,b,27542,29986,0.005468528252094984,0.0071111805737018585,0.020751953125,0.0017159514827653766,0.002486288780346513,0.0037637180648744106,0.0034392212983220816,0.004599224776029587,0.0062278686091303825
562,99,900,a,28320,14160,0.005583302117884159,0.007274731993675232,0.016357421875,0.001729892916046083,0.0024861437268555164,0.004040537402033806,0.0034574316814541817,0.004617447033524513,0.006568893324583769
563,99,900,b,26918,29674,0.005236936267465353,0.0069196829572319984,0.01904296875,0.0017126196762546897,0.0024859595578163862,0.003436501370742917,0.003431802848353982,0.004607208538800478,0.0059135048650205135
564,99,900,a,26472,13236,0.005672266241163015,0.007428999524563551,0.02490234375,0.0017145310994237661,0.002485882490873337,0.003594537265598774,0.00343883503228426,0.004637421108782291,0.006069238763302565
565,99,900,a,28600,14300,0.005685368552803993,0.007633926346898079,0.003662109375,0.001709457254037261,0.0024858422111719847,0.0034071989357471466,0.003431087825447321,0.004631309770047665,0.006054151803255081
566,99,900,b,28326,30378,0.005379898007959127,0.007059055380523205,0.021240234375,0.0016926620155572891,0.0024857991375029087,0.0032462659291923046,0.00340314581990242,0.004600232001394033,0.005828202236443758
567,99,900,a,25944,12972,0.005577872972935438,0.007418515160679817,0.017822265625,0.0017210000660270452,0.0024857958778738976,0.0036009468603879213,0.0034433058463037014,0.004632108379155397,0.006087308283895254
568,99,900,a,27760,13880,0.005471312440931797,0.007281403057277203,0.00439453125,0.0017194648971781135,0.0024857863318175077,0.00373725569806993,0.0034442665055394173,0.0046011642552912235,0.006356771569699049
569,99,900,b,27446,29938,0.0055807046592235565,0.007310744374990463,0.01171875,0.0017144129378721118,0.0024857467506080866,0.004206935875117779,0.003435602644458413,0.004583613481372595,0.006972932256758213
570,99,900,b,26406,29418,0.005823798011988401,0.0077100698836147785,0.0234375,0.001717642298899591,0.002485657809302211,0.003781056497246027,0.0034375288523733616,0.004636930767446756,0.006493542343378067
571,99,900,b,28334,30382,0.005731785204261541,0.007544116582721472,0.02001953125,0.001703876187093556,0.00248558446764946,0.003323858603835106,0.0034195110201835632,0.004627557471394539,0.006058298982679844
572,99,900,b,28622,30526,0.005449256859719753,0.007152934093028307,0.0107421875,0.001719726831652224,0.002485209610313177,0.004102526232600212,0.003445594571530819,0.004594557918608189,0.007007327396422625
573,99,900,a,28616,14308,0.005785706453025341,0.007617555558681488,0.012939453125,0.001713064732030034,0.002485124859958887,0.0034962156787514687,0.003434784710407257,0.004606915172189474,0.006303464062511921
574,99,900,b,26510,29470,0.00568725960329175,0.007364526856690645,0.006591796875,0.0017149168998003006,0.0024847432505339384,0.003427141346037388,0.0034361155703663826,0.004594539757817984,0.00590366218239069
575,99,900,a,26160,13080,0.005662975367158651,0.007437464315444231,0.01025390625,0.0017123608849942684,0.0024846545420587063,0.0036797451321035624,0.003435078077018261,0.0046450733207166195,0.006405817344784737
576,99,900,a,26296,13148,0.005634101573377848,0.007435321342200041,0.012451171875,0.0017175462562590837,0.0024845849256962538,0.003619927680119872,0.0034407407511025667,0.004599465988576412,0.006486598867923021
